Pnum,Section,Owner,Mixed species,Species,State code,Closed,Clear date,Missing entire brood,Suspected predation,Lay date,April lay date,Lay date uncertainty,Lay date visit interval,Laying rate,Incubation started,Num broken eggs,Expected hatch date,Hatch date,April hatch date,Incubation duration,Total egg weight,Num eggs weighed,Clutch size,Num chicks,Num chicks ringed,April ring date,Ring day,Num live chicks,Num dead chicks,Num fledglings,Mean chick weight,Num linked pulli records,Num linked adult records,Father,Mother,Identified adults,Chick ids,Dead ringed chick ids,Experiment codes,Num eggs manipulated,Comments,Legacy average egg weight,Legacy max nest state code,Legacy last visit date,Legacy hatch age in days,Legacy april hatch date,Legacy predation,Legacy clutch accuracy,Legacy mean fledge weight,Legacy num ringed dead chicks
20221CP4,cp,Kristina,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20221CP40,cp,Kristina,false,g,6,true,02-06-2022,,,15-04-2022,15,0,7,,true,0,08-05-2022,11-05-2022,41,16,5.00,3,11,8,5,55,15,5,0,5,16.34,5,2,pf72101,pf72103,"pf72103, pf72101",,,,0,"FON, faceplating, adult catching, none went into trap, adult catching",,,,,,,,,
20221CP40A,cp,Kristina,false,,6,true,02-06-2022,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20221CP41,cp,Kristina,false,b,6,true,02-06-2022,,,16-04-2022,16,0,7,1.00,true,0,09-05-2022,10-05-2022,40,14,3.00,3,11,11,11,54,15,11,0,11,10.36,11,2,ajy2757,ajy2756,"ajy2756, ajy2757",,,,0,"FON, unringed, FON, faceplating, adult catching",,,,,,,,,
20221CP42A,cp,Kristina,false,g,6,true,02-06-2022,,,12-04-2022,12,0,7,,true,0,03-05-2022,03-05-2022,33,13,5.10,3,9,9,8,47,15,8,0,8,18.86,8,2,pf72140,ty68831,"pf72140, ty68831",,,,0,"FON, ringed, FON, faceplating but did not write any tag numbers in RT.file, faceplating, chick ringing",,,,,,,,,
20221CP43,cp,Kristina,false,,6,true,02-06-2022,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20221CP5,cp,Kristina,false,b,6,true,27-05-2022,,true,22-04-2022,22,0,7,,true,0,13-05-2022,13-05-2022,43,13,3.20,3,9,9,0,,,,0,0,,0,3,atr7490,atr7072,"atr7072, atr7490",,,,0,"FON, FON, faceplating, adult catching, weasel",,,,,,,,,
20221CP5A,cp,Kristina,false,g,6,true,01-06-2022,,,09-04-2022,9,0,7,,true,0,01-05-2022,04-05-2022,34,16,4.60,3,10,9,9,48,15,9,0,9,17.51,9,2,vz29416,vz33863,"vz29416, vz33863",,,,0,"red wool in nest, FON, female? inside, faceplating, chick ringing",,,,,,,,,
20221CP5B,cp,Kristina,false,,6,true,01-06-2022,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20221CP6,cp,Kristina,false,,6,true,01-06-2022,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20221CP7,cp,Kristina,false,g,6,true,19-05-2022,,,20-04-2022,20,0,7,,true,0,13-05-2022,14-05-2022,44,14,4.40,3,11,10,0,,,,10,0,,0,0,,,,,,,0,"not sure about species, FON, bird inside box has pox, all chicks dead, one of parents had pox, maybe died?",,,,,,,,,
20221CP8,cp,Kristina,false,b,6,true,27-05-2022,,true,22-04-2022,22,0,7,,true,0,14-05-2022,13-05-2022,43,12,3.10,3,10,9,0,,,,0,0,,0,2,,afh2643,afh2643,,,,0,"saw bluti going into box, FON, saw female entering box, FON, faceplating, adult catching, weasel",,,,,,,,,
20221CP9,cp,Kristina,false,g,6,true,27-05-2022,,true,24-04-2022,24,0,7,1.00,true,0,12-05-2022,13-05-2022,43,14,4.90,3,6,6,0,,,,0,0,,0,3,ty68724,pf72547,"pf72547, ty68724",,,,0,"FON, FON, FON, tag, FON, faceplating, weasel",,,,,,,,,
20221EX1,ex,Nilo Merino Recalde,false,b,6,true,22-06-2022,,,19-04-2022,19,0,7,0.86,true,0,16-05-2022,,,,3.60,3,15,,0,,,,0,0,,0,0,,,,,,,0,"cold eggs, cold, FON",,,,,,,,,
20221EX10,ex,Nilo Merino Recalde,false,g,6,true,30-05-2022,,,14-04-2022,14,0,7,1.00,true,0,04-05-2022,06-05-2022,36,15,4.83,3,8,7,7,50,15,7,0,7,18.44,7,2,vz33373,,"01103fcf50, vz33373",,,,0,"FON, unhatched",,,,,,,,,
20221EX100,ex,Sam Crofts,false,b,6,true,03-06-2022,,,20-04-2022,20,0,7,1.00,true,0,10-05-2022,12-05-2022,42,15,3.10,3,8,7,7,56,15,7,0,7,11.67,7,2,atr8770,atr8122,"011016b454, atr8770",,,,0,"eggs are cold, eggs are cold, no yn fon",,,,,,,,,
20221EX101,ex,Sam Crofts,false,b,6,true,02-06-2022,,,12-04-2022,12,0,7,1.00,true,0,03-05-2022,03-05-2022,33,13,3.80,3,9,9,9,47,15,9,0,9,11.33,9,2,avl5185,s882596,"01103fd59d, 01103f6081",,,,0,"female ringed, FON",,,,,,,,,
20221EX102,ex,Sam Crofts,false,b,6,true,02-06-2022,,,16-04-2022,16,0,7,,true,0,08-05-2022,08-05-2022,38,13,3.60,3,10,8,8,52,15,8,0,8,11.94,8,2,,and6287,"0110171786, and6287",,,,0,"FON, FON",,,,,,,,,
20221EX103,ex,Sam Crofts,false,b,6,true,28-05-2022,,,28-04-2022,28,0,7,,true,0,17-05-2022,17-05-2022,47,12,,,8,7,0,,,,7,0,,0,1,atr5567,,atr5567,,,,0,,,,,,,,,,
20221EX104,ex,Sam Crofts,false,b,6,true,02-06-2022,,,22-04-2022,22,0,7,,true,0,12-05-2022,12-05-2022,42,13,3.40,3,8,7,7,56,15,7,0,7,11.14,7,2,avl7602,atr8769,"atr8769, avl7602",,,,0,"FON, female ringed, nothing on fp",,,,,,,,,
20221EX105,ex,Sam Crofts,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20221EX106,ex,Sam Crofts,false,b,6,true,02-06-2022,,,22-04-2022,22,2,7,,true,0,10-05-2022,11-05-2022,41,14,,,6,6,6,55,15,6,0,6,11.38,6,2,atr8579,atr8336,"01103fab04, atr8579",,,,0,"female unringed, female ringed",,,,,,,,,
20221EX107,ex,Sam Crofts,false,b,6,true,23-05-2022,,,23-04-2022,23,0,7,,true,0,13-05-2022,13-05-2022,43,13,3.40,3,8,7,0,,,,6,0,,0,0,,,,,,,0,"female unringed, nothing on fp, visits but no tags, no sign of predation/disease",,,,,,,,,
20221EX108,ex,Sam Crofts,false,b,6,true,02-06-2022,,,22-04-2022,22,0,7,,true,0,13-05-2022,13-05-2022,43,13,3.20,3,9,7,7,57,15,7,0,7,9.79,7,2,atr6792,atr6956,"01103fcd68, 01103fb38f",,,,0,,,,,,,,,,
20221EX109,ex,Sam Crofts,false,b,6,true,02-06-2022,,,09-04-2022,9,0,7,0.86,true,0,05-05-2022,07-05-2022,37,15,3.40,3,14,12,10,51,15,10,0,10,11.11,10,2,,,"01103fa38c, 011016ea91",,,,0,"eggs are cold, FON",,,,,,,,,
20221EX10A,ex,Nilo Merino Recalde,false,b,6,true,22-06-2022,,,25-04-2022,25,0,7,,,0,,,,,4.73,4,5,,0,,,,0,0,,0,0,,,,,,,0,eggs are cold,,,,,,,,,
20221EX11,ex,Nilo Merino Recalde,false,b,6,true,22-06-2022,,,18-04-2022,18,0,7,,true,0,09-05-2022,09-05-2022,39,13,4.96,4,9,8,8,53,15,8,0,8,11.60,8,1,avl3593,,avl3593,,,,0,,,,,,,,,,
20221EX110,ex,Sam Crofts,false,b,6,true,02-06-2022,,,17-04-2022,17,0,7,,true,0,07-05-2022,08-05-2022,38,14,3.30,3,8,5,4,52,15,4,0,4,11.23,4,2,atr8494,atr7502,"atr8494, atr7502",,,,0,"FON, no pit detected",,,,,,,,,
20221EX111,ex,Sam Crofts,false,b,6,true,02-06-2022,,,20-04-2022,20,0,7,1.00,true,0,10-05-2022,10-05-2022,40,13,3.40,3,8,7,7,54,15,7,0,7,10.90,7,2,atr8298,atr8107,"011016b5de, 01103fa06e",,,,0,female ringed,,,,,,,,,
20221EX112,ex,Sam Crofts,false,b,6,true,02-06-2022,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20221EX113,ex,Sam Crofts,false,b,6,true,02-06-2022,,,17-04-2022,17,0,7,,,0,,,,,3.20,3,10,,0,,,,0,0,,0,0,,,,,,,0,"Eggs are cold, eggs are cold, eggs are cold, eggs are cold",,,,,,,,,
20221EX114,ex,Sam Crofts,false,b,6,true,02-06-2022,,,18-04-2022,18,0,7,1.00,true,0,11-05-2022,11-05-2022,41,13,3.50,3,11,7,6,55,15,6,7,0,8.45,6,1,atr8578,,atr8578,,"atr8613, atr8614, atr8615, atr8616, atr8617, atr8618",,0,"Eggs are cold, FON, FON, no pit detected",,,,,,,,,
20221EX115,ex,Sam Crofts,false,b,6,true,02-06-2022,,,16-04-2022,16,0,7,,true,0,07-05-2022,08-05-2022,38,14,3.40,3,9,8,8,52,15,8,0,8,11.36,8,2,avl3522,avl3044,"011016e7d3, 01103f9718",,,,0,female ringed,,,,,,,,,
20221EX116,ex,Sam Crofts,false,b,6,true,02-06-2022,,,15-04-2022,15,0,7,,true,0,06-05-2022,08-05-2022,38,15,3.60,3,9,8,8,52,15,8,0,8,11.25,8,2,avl3832,atr7612,"01103fc3ed, 01103fac9c",,,,0,FON,,,,,,,,,
20221EX117,ex,Sam Crofts,false,b,6,true,02-06-2022,,,20-04-2022,20,0,7,1.00,true,0,10-05-2022,11-05-2022,41,14,3.60,3,8,8,7,55,15,7,2,6,9.44,7,3,atr8768,atr8309,"atr8309, 01103fa2ee, atr8768",,atr8622,,0,"FON eggs covered, FON, FON",,,,,,,,,
20221EX118,ex,Sam Crofts,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20221EX119,ex,Sam Crofts,false,b,6,true,02-06-2022,,,18-04-2022,18,0,7,,true,0,09-05-2022,09-05-2022,39,13,3.60,3,9,8,8,53,15,8,0,8,11.23,8,3,afh3613,atr8493,"01103f55f7, afh3613, atr8493",,,,0,"FON, female unringed",,,,,,,,,
20221EX12,ex,Nilo Merino Recalde,false,b,6,true,22-06-2022,,,17-04-2022,17,0,7,,true,0,09-05-2022,09-05-2022,39,13,4.53,4,10,9,9,53,15,9,0,9,10.02,9,2,atr4665,atr4587,"atr4665, atr4587",,,,0,,,,,,,,,,
20221EX120,ex,Sam Crofts,false,g,6,true,02-06-2022,,,21-04-2022,21,0,7,,true,0,12-05-2022,,,,4.40,3,9,,0,,,,0,0,,0,0,,,,,,,0,"eggs are cold, eggs are cold, FON, eggs are cold",,,,,,,,,
20221EX121,ex,Sam Crofts,false,b,6,true,02-06-2022,,,19-04-2022,19,0,7,1.00,true,0,10-05-2022,11-05-2022,41,14,3.60,3,9,9,6,55,15,6,3,5,7.60,6,3,,atr4502,"01103fbe7e, atr4502",,atr8627,,0,"Eggs are cold, FON, female ringed",,,,,,,,,
20221EX122,ex,Sam Crofts,false,b,6,true,02-06-2022,,,21-04-2022,21,0,7,,true,0,11-05-2022,11-05-2022,41,13,4.00,3,8,7,7,55,15,7,0,7,11.33,7,2,afh3591,avl3930,"3b00192e8c, 01103f61af",,,,0,female ringed,,,,,,,,,
20221EX123,ex,Sam Crofts,false,,6,true,02-06-2022,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20221EX124,ex,Sam Crofts,false,b,6,true,24-05-2022,,true,18-04-2022,18,0,7,,true,0,10-05-2022,10-05-2022,40,13,3.30,3,10,5,0,,,,0,0,,0,2,atr4472,atr8541,"3b0018f7ef, atr8541",,,,0,potential red kite predation,,,,,,,,,
20221EX125,ex,Sam Crofts,false,b,6,true,07-06-2022,,,23-04-2022,23,0,7,,true,0,12-05-2022,18-05-2022,48,19,3.60,3,7,7,2,62,15,2,3,0,9.35,2,1,,atr4411,atr4411,,"atr8689, atr8690",,0,"eggs are cold, female ringed, no PIT detected",,,,,,,,,
20221EX126,ex,Sam Crofts,false,b,6,true,25-05-2022,,,19-04-2022,19,0,7,1.00,true,0,11-05-2022,11-05-2022,41,13,3.90,3,10,7,0,,,,5,0,,0,2,atr8577,avl7935,"atr8577, avl7935",,,,0,"Eggs are cold, FON, female ringed, no pit detected",,,,,,,,,
20221EX127,ex,Sam Crofts,false,b,6,true,07-06-2022,,,19-04-2022,19,0,7,1.00,true,0,13-05-2022,13-05-2022,43,13,3.20,3,12,9,3,57,15,3,6,3,9.70,3,2,atr7293,ajy3824,"01103fa640, 01103fcb38",,,,0,"Eggs are cold, eggs are cold, FON, female unringed, visits but no tags on fp, also fon",,,,,,,,,
20221EX12A,ex,Nilo Merino Recalde,false,g,6,true,22-06-2022,,,20-04-2022,20,0,7,1.00,true,0,11-05-2022,11-05-2022,41,12,6.69,4,10,9,9,55,15,9,0,9,18.50,9,1,pf72747,,pf72747,,,,0,FON,,,,,,,,,
20221EX13,ex,Nilo Merino Recalde,false,g,6,true,22-06-2022,,,18-04-2022,18,0,7,1.00,true,0,10-05-2022,12-05-2022,42,15,6.47,4,10,8,8,56,15,8,0,8,18.98,8,2,pf72510,vz31738,"01103faf05, 0110177197",,,,0,unhatched,,,,,,,,,
20221EX13A,ex,Nilo Merino Recalde,false,g,6,true,22-06-2022,,,21-04-2022,21,0,7,,true,0,12-05-2022,12-05-2022,42,13,6.35,4,9,9,9,56,15,9,0,9,16.94,9,2,pf72509,pf72133,"01103fcdc5, 01103fcfdb",,,,0,,,,,,,,,,
20221EX14,ex,Nilo Merino Recalde,false,g,6,true,22-06-2022,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20221EX14A,ex,Nilo Merino Recalde,false,b,6,true,22-06-2022,,,19-04-2022,19,0,7,,true,0,11-05-2022,11-05-2022,41,13,4.15,4,10,9,9,55,15,9,0,9,11.62,9,1,,atr8331,atr8331,,,,0,FON,,,,,,,,,
20221EX14B,ex,Nilo Merino Recalde,false,b,6,true,22-06-2022,,,14-04-2022,14,0,7,1.00,true,0,10-05-2022,10-05-2022,40,13,4.57,4,14,14,10,54,15,10,0,10,10.83,10,2,atr8295,atr6796,"01103fa980, atr8295",,,,0,"tight_sitting, FON",,,,,,,,,
20221EX15,ex,Nilo Merino Recalde,false,g,6,true,22-06-2022,,,16-04-2022,16,0,7,0.86,true,0,07-05-2022,07-05-2022,37,12,5.45,3,10,9,9,51,15,9,0,9,18.37,9,2,pf72730,ty87240,"ty87240, pf72730",,,,0,,,,,,,,,,
20221EX16,ex,Nilo Merino Recalde,false,b,6,true,22-06-2022,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20221EX17,ex,Nilo Merino Recalde,false,b,6,true,03-06-2022,,,29-04-2022,29,0,6,,true,0,19-05-2022,20-05-2022,50,14,2.90,3,8,7,0,64,15,0,5,0,,0,1,,afh5062,afh5062,,,,0,"FON, back in 2, FON, FON",,,,,,,,,
20221EX18,ex,Nilo Merino Recalde,false,b,6,true,22-06-2022,,,19-04-2022,19,0,7,,true,0,11-05-2022,11-05-2022,41,13,4.43,4,10,10,10,55,15,10,0,10,10.56,10,3,atr8313,ajy3281,"01103fcd3f, atr8313, ajy3281",,,,0,,,,,,,,,,
20221EX18A,ex,Nilo Merino Recalde,false,b,6,true,22-06-2022,,,13-04-2022,13,0,7,,true,0,07-05-2022,07-05-2022,37,13,4.14,4,12,11,11,51,15,11,0,11,11.29,11,1,atr4513,,atr4513,,,,0,,,,,,,,,,
20221EX19,ex,Nilo Merino Recalde,false,b,6,true,22-06-2022,,,16-04-2022,16,0,7,,true,0,08-05-2022,08-05-2022,38,13,3.52,3,10,10,10,52,15,10,0,10,11.43,10,2,avl7595,ajy3207,"avl7595, ajy3207",,,,0,FON,,,,,,,,,
20221EX19A,ex,Nilo Merino Recalde,false,g,6,true,22-06-2022,,,17-04-2022,17,0,9,1.00,true,0,10-05-2022,10-05-2022,40,13,5.80,4,11,10,0,54,15,10,0,0,18.46,10,2,,pf72181,"01103fade2, pf72181",,,,0,bad case of pox,,,,,,,,,
20221EX2,ex,Nilo Merino Recalde,false,g,6,true,22-06-2022,,,13-04-2022,13,0,7,1.00,true,0,06-05-2022,,,,7.32,4,11,,0,,,,0,0,,0,0,,,,,,,0,"cold, FON, eggs cold, cold eggs",,,,,,,,,
20221EX20,ex,Nilo Merino Recalde,false,g,6,true,22-06-2022,,,16-04-2022,16,5,7,1.00,true,1,07-05-2022,08-05-2022,38,14,5.05,3,9,9,9,52,15,9,0,9,19.26,9,2,ty69483,vz31752,"vz31752, ty69483",,,,0,unhatched,,,,,,,,,
20221EX21,ex,Kristina,false,g,6,true,02-06-2022,,,18-04-2022,18,0,7,1.00,true,0,09-05-2022,09-05-2022,39,13,5.10,3,9,8,8,53,15,8,0,8,19.53,8,2,ty69474,ty69478,"ty69478, ty69474",,,,0,"FON, FON, faceplating",,,,,,,,,
20221EX22,ex,Kristina,false,g,6,true,17-05-2022,,true,10-04-2022,10,0,7,1.00,true,0,01-05-2022,03-05-2022,33,15,4.80,3,9,8,0,,,,0,0,,0,2,ty68834,tr43345,"tr43345, ty68834",,,,0,"pink wool, FON, lots of pink wool, FON, female? inside, faceplating but did not write any tag numbers in RT.file, faceplating, weasel, all chicks gone",,,,,,,,,
20221EX25,ex,Kristina,false,b,6,true,12-05-2022,,true,22-04-2022,22,0,7,,true,0,13-05-2022,,,,3.40,3,9,,0,,,,0,0,,0,0,,,,,,,0,"FON, ring but no tag, all eggs gone, weasel",,,,,,,,,
20221EX26,ex,Kristina,false,g,6,true,02-06-2022,,,20-04-2022,20,0,7,,true,0,12-05-2022,,,,5.30,3,10,,0,,,,0,0,,0,0,,,,,,,0,"two greti alarming, FON, but eggs cold, FON, huge pox on head, eggs cold!, eggs cold",,,,,,,,,
20221EX27,ex,Kristina,false,b,6,true,26-04-2022,,,18-04-2022,18,0,7,,,0,,,,,,,2,,0,,,,0,0,,0,0,,,,,,,0,"not sure about species, deeply buried, probably new nest on top?, 2 old eggs buried, new nest on top",,,,,,,,,
20221EX28,ex,Kristina,false,b,6,true,09-05-2022,,true,19-04-2022,19,0,7,,true,0,10-05-2022,,,,4.00,3,9,,0,,,,0,0,,0,0,,,,,,,0,"female was inside, FON, all eggs broken except one which looks like greti egg? Maybe new nest on top?",,,,,,,,,
20221EX29,ex,Kristina,false,b,6,true,09-05-2022,,true,17-04-2022,17,0,7,1.00,true,0,10-05-2022,,,,3.70,3,11,,0,,,,0,0,,0,0,,,,,,,0,FON,,,,,,,,,
20221EX29A,ex,Nilo Merino Recalde,false,,6,true,22-06-2022,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20221EX3,ex,Nilo Merino Recalde,false,,6,true,22-06-2022,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20221EX30,ex,Nilo Merino Recalde,false,,6,true,22-06-2022,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20221EX31,ex,Nilo Merino Recalde,false,b,6,true,22-06-2022,,,27-04-2022,27,0,6,,true,0,17-05-2022,16-05-2022,46,12,3.20,3,8,8,8,60,15,8,0,8,11.73,8,2,ajy3658,ajy3657,"ajy3657, ajy3658",,,,0,"FON, unringed, FON",,,,,,,,,
20221EX31A,ex,Nilo Merino Recalde,false,b,6,true,22-06-2022,,,18-04-2022,18,0,7,1.00,true,0,10-05-2022,10-05-2022,40,13,4.60,4,10,10,10,54,15,10,0,10,10.77,10,2,avl5464,atr7320,"01103f90f7, atr7320",,,,0,FON,,,,,,,,,
20221EX32,ex,Nilo Merino Recalde,false,b,6,true,22-06-2022,,,25-04-2022,25,0,6,,true,0,14-05-2022,12-05-2022,42,11,,,7,7,7,56,15,7,0,7,11.73,7,2,atr6878,atr5527,"3b00182320, atr6878",,,,0,,,,,,,,,,
20221EX33,ex,Nilo Merino Recalde,false,b,6,true,22-06-2022,,,22-04-2022,22,0,7,,true,0,14-05-2022,14-05-2022,44,13,4.76,4,10,10,10,58,15,10,0,10,11.45,10,2,abj6356,abj6427,"011016f22d, 01103f91e3",,,,0,"FON, not tagged",,,,,,,,,
20221EX34,ex,Nilo Merino Recalde,false,g,6,true,30-05-2022,,,08-04-2022,8,0,7,,true,0,01-05-2022,01-05-2022,31,13,9.53,4,11,10,10,45,15,10,0,10,18.78,10,2,tp27044,ty69007,"0700edee55, 3b0018bb56",,,,0,tight_sitting,,,,,,,,,
20221EX34A,ex,Nilo Merino Recalde,false,b,6,true,22-06-2022,,,16-04-2022,16,0,7,,true,0,08-05-2022,08-05-2022,38,13,3.25,3,10,9,9,52,15,9,0,9,11.49,9,0,,,,,,,0,,,,,,,,,,
20221EX35,ex,Nilo Merino Recalde,false,b,6,true,30-05-2022,,,16-04-2022,16,0,7,,true,0,07-05-2022,07-05-2022,37,13,3.14,3,9,9,8,51,15,8,0,8,10.26,8,3,,and6054,"01103fbb80, atr7260, and6054",,,,0,FON,,,,,,,,,
20221EX35A,ex,Nilo Merino Recalde,false,,6,true,22-06-2022,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20221EX36,ex,Nilo Merino Recalde,false,b,6,true,30-05-2022,,,13-04-2022,13,0,7,,true,0,05-05-2022,07-05-2022,37,15,4.65,4,10,8,8,51,15,8,0,8,11.60,8,1,atr6316,,atr6316,,,,0,"unhatched, female ringed",,,,,,,,,
20221EX37,ex,Nilo Merino Recalde,false,,6,true,22-06-2022,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20221EX38,ex,Nilo Merino Recalde,false,g,6,true,22-06-2022,,,21-04-2022,21,0,7,0.50,true,0,10-05-2022,12-05-2022,42,15,6.60,4,7,7,7,56,15,7,0,7,19.20,7,1,pf72764,,pf72764,,,,0,warm,,,,,,,,,
20221EX38A,ex,Nilo Merino Recalde,false,b,6,true,29-05-2022,,,23-04-2022,23,0,7,0.33,true,0,14-05-2022,15-05-2022,45,14,4.32,4,9,9,0,59,15,2,2,0,,0,1,,ajy3649,ajy3649,,,,0,"FON, FON",,,,,,,,,
20221EX39,ex,Nilo Merino Recalde,false,,6,true,22-06-2022,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20221EX39A,ex,Nilo Merino Recalde,false,g,6,true,22-06-2022,,,18-04-2022,18,0,7,,true,0,07-05-2022,08-05-2022,38,14,4.90,3,7,6,6,52,15,6,0,6,18.37,6,2,pf72712,,"3b00191632, pf72712",,,,0,"FON, unhatched",,,,,,,,,
20221EX39B,ex,Nilo Merino Recalde,false,b,6,true,22-06-2022,,,14-04-2022,14,0,7,3.00,true,0,08-05-2022,08-05-2022,38,13,4.28,4,12,11,11,52,15,11,0,11,10.85,11,2,,avl3042,"011016f8cd, avl3042",,,,0,FON,,,,,,,,,
20221EX39C,ex,Nilo Merino Recalde,false,g,6,true,19-05-2022,,,14-04-2022,14,0,7,1.00,true,0,06-05-2022,09-05-2022,39,16,4.70,3,10,10,0,,,,10,0,,0,0,,,,,,,0,"unhatched, unhatched",,,,,,,,,
20221EX4,ex,Nilo Merino Recalde,false,g,6,true,22-06-2022,,,13-04-2022,13,-1,7,,true,0,04-05-2022,09-05-2022,39,18,6.96,4,9,9,9,53,15,9,0,9,17.46,9,2,pf72729,pf72728,"pf72728, pf72729",,,,0,"FON, unhatched",,,,,,,,,
20221EX40,ex,Nilo Merino Recalde,false,g,6,true,22-06-2022,,,16-04-2022,16,0,7,,,0,,,,,7.01,4,10,,0,,,,0,0,,0,0,,,,,,,0,"cold eggs, cold, eggs are cold",,,,,,,,,
20221EX41,ex,Nilo Merino Recalde,false,g,6,true,22-06-2022,,,19-04-2022,19,0,7,,true,0,09-05-2022,10-05-2022,40,14,5.10,3,8,7,7,54,15,7,0,7,19.71,7,2,pf72514,ty68779,"01103fa7fb, 01103fcc5f",,,,0,FON,,,,,,,,,
20221EX41A,ex,Nilo Merino Recalde,false,b,6,true,22-06-2022,,,18-04-2022,18,0,7,1.00,true,0,13-05-2022,13-05-2022,43,13,3.00,3,13,9,9,57,15,9,0,9,11.17,9,3,atr5352,ajy2070,"atr5352, ajy2070",,,,0,,,,,,,,,,
20221EX41B,ex,Nilo Merino Recalde,false,b,6,true,22-06-2022,,,24-04-2022,24,0,7,,true,0,16-05-2022,18-05-2022,48,15,4.40,4,10,10,10,62,15,10,0,10,10.62,10,0,,,,,,,0,"FON, FON, back in 2 days",,,,,,,,,
20221EX41C,ex,Nilo Merino Recalde,false,,6,true,22-06-2022,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20221EX41D,ex,Nilo Merino Recalde,false,b,6,true,22-06-2022,,,21-04-2022,21,0,7,1.00,true,0,15-05-2022,15-05-2022,45,13,4.80,4,12,12,12,59,15,12,0,12,10.76,12,2,ajy3567,ajy3568,"ajy3567, ajy3568",,,,0,,,,,,,,,,
20221EX41E,ex,Nilo Merino Recalde,false,g,6,true,22-06-2022,,,25-04-2022,25,0,7,,true,0,13-05-2022,14-05-2022,44,14,8.06,4,6,4,4,58,15,4,0,4,20.88,4,2,vz31474,pf72798,"01103fcc5c, pf72798",,,,0,"FON, FON, unringed",,,,,,,,,
20221EX42,ex,Nilo Merino Recalde,false,b,6,true,22-06-2022,,,16-04-2022,16,0,7,,true,0,09-05-2022,09-05-2022,39,13,3.10,3,11,8,8,53,15,8,0,8,11.13,8,2,ajy3229,ajy3230,"ajy3229, ajy3230",,,,0,FON,,,,,,,,,
20221EX42A,ex,Nilo Merino Recalde,false,b,6,true,22-06-2022,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20221EX43,ex,Nilo Merino Recalde,false,g,6,true,22-06-2022,,,14-04-2022,14,0,7,1.00,true,0,09-05-2022,11-05-2022,41,15,4.88,3,13,10,10,55,15,10,0,10,16.51,10,2,,ty69075,"0700edf82a, ty69075",,,,0,"cold, FON, unhatched",,,,,,,,,
20221EX43A,ex,Nilo Merino Recalde,false,b,6,true,22-06-2022,,,17-04-2022,17,0,7,1.00,true,0,09-05-2022,09-05-2022,39,13,3.35,3,10,10,10,53,15,10,0,10,11.08,10,1,,ajy3231,ajy3231,,,,0,"FON, unhatched",,,,,,,,,
20221EX43B,ex,Nilo Merino Recalde,false,b,6,true,22-06-2022,,,20-04-2022,20,0,7,,true,0,13-05-2022,13-05-2022,43,13,4.21,4,11,9,9,57,15,9,0,9,10.31,9,1,,ajy3383,ajy3383,,,,0,,,,,,,,,,
20221EX43C,ex,Nilo Merino Recalde,false,,6,true,22-06-2022,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20221EX43D,ex,Kristina,false,g,6,true,22-05-2022,,,20-04-2022,20,0,7,,true,0,09-05-2022,12-05-2022,42,16,4.60,3,7,5,0,,,,6,0,,0,1,,pf72135,pf72135,,,,0,"FON, ring+tag, FON, faceplating",,,,,,,,,
20221EX43E,ex,Nilo Merino Recalde,false,b,6,true,12-05-2022,,true,21-04-2022,21,0,7,0.75,true,0,12-05-2022,,,,4.26,4,9,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
