Rtype,Ring,Spec,Age,Sex,Date,Place,Site,Find,Circumstance,Text,Wing,Wt,Init,Blmtd,Bill,Bdmtd,Billd,Tsmtd,Tarsus,Fat,Fatmtd,Pec,Pulaliv,Pulring
N,TX42537,GRETI,1,,05/06/2013 11:49,WYT,O104,,,,,20.3,AC,,,,,,,,,,5,5
N,TX42538,GRETI,1,,05/06/2013 11:49,WYT,O104,,,,,18.7,AC,,,,,,,,,,5,5
N,TX42539,GRETI,1,,05/06/2013 11:49,WYT,O104,,,,,19,AC,,,,,,,,,,5,5
N,TX42540,GRETI,1,,05/06/2013 11:49,WYT,O104,,,,,19,AC,,,,,,,,,,5,5
N,TR44215,GRETI,1,,08/06/2013 12:10,WYT,O11,,,,,19.5,RR,,,,,,,,,,6,6
N,TR44216,GRETI,1,,08/06/2013 12:10,WYT,O11,,,,,17.7,RR,,,,,,,,,,6,6
N,TR44217,GRETI,1,,08/06/2013 12:10,WYT,O11,,,,,19.7,RR,,,,,,,,,,6,6
N,TR44218,GRETI,1,,08/06/2013 12:10,WYT,O11,,,,,19.3,RR,,,,,,,,,,6,6
N,TR44219,GRETI,1,,08/06/2013 12:10,WYT,O11,,,,,20.7,RR,,,,,,,,,,6,6
N,TR44220,GRETI,1,,08/06/2013 12:10,WYT,O11,,,,,20.1,RR,,,,,,,,,,6,6
O,E509388,GRETI,6,M,03/06/2013 08:00,WYT,O11,89,86,,,,DDM,,,,,,,,,,,
O,L809426,GRETI,6,F,03/06/2013 08:00,WYT,O11,89,86,,,,DDM,,,,,,,,,,,
N,TR44205,GRETI,1,,07/06/2013 11:00,WYT,O112,,,,,18.5,RR,,,,,,,,,,6,6
N,TR44206,GRETI,1,,07/06/2013 11:00,WYT,O112,,,,,19.9,RR,,,,,,,,,,6,6
N,TR44207,GRETI,1,,07/06/2013 11:00,WYT,O112,,,,,20.2,RR,,,,,,,,,,6,6
N,TR44208,GRETI,1,,07/06/2013 11:00,WYT,O112,,,,,20.1,RR,,,,,,,,,,6,6
N,TR44209,GRETI,1,,07/06/2013 11:00,WYT,O112,,,,,18,RR,,,,,,,,,,6,6
N,TR44210,GRETI,1,,07/06/2013 11:00,WYT,O112,,,,,19.6,RR,,,,,,,,,,6,6
N,Y163545,GRETI,5,F,04/06/2013 11:45,WYT,O112,,,,71,18.6,RR,,,,,M,23.1,,,,,
R,TJ27916,GRETI,6,M,28/05/2013 10:28,WYT,O15,,,,76,18.2,DDM,,,,,S,21.2,,,,,
R,X235587,GRETI,6,F,28/05/2013 11:00,WYT,O15,,,,74,19.2,DDM,,,,,S,20.6,,,,,
N,TX42508,GRETI,1,,31/05/2013 12:00,WYT,O15,,,,,15.5,AC,,,,,,,,,,6,6
N,TX42509,GRETI,1,,31/05/2013 12:00,WYT,O15,,,,,16.2,AC,,,,,,,,,,6,6
N,TX42510,GRETI,1,,31/05/2013 12:00,WYT,O15,,,,,16.5,AC,,,,,,,,,,6,6
N,TX42511,GRETI,1,,31/05/2013 12:00,WYT,O15,,,,,16.2,AC,,,,,,,,,,6,6
N,TX42512,GRETI,1,,31/05/2013 12:00,WYT,O15,,,,,16.4,AC,,,,,,,,,,6,6
N,TX42513,GRETI,1,,31/05/2013 12:00,WYT,O15,,,,,16.4,AC,,,,,,,,,,6,6
N,TR44223,GRETI,1,,10/06/2013 13:05,WYT,O17,,,,,19.4,RR,,,,,,,,,,5,5
N,TR44224,GRETI,1,,10/06/2013 13:05,WYT,O17,,,,,19.5,RR,,,,,,,,,,5,5
N,TR44225,GRETI,1,,10/06/2013 13:05,WYT,O17,,,,,19.4,RR,,,,,,,,,,5,5
N,TR44226,GRETI,1,,10/06/2013 13:05,WYT,O17,,,,,18.2,RR,,,,,,,,,,5,5
N,TR44227,GRETI,1,,10/06/2013 13:05,WYT,O17,,,,,18.4,RR,,,,,,,,,,5,5
O,TR40740,GRETI,6,M,02/06/2013 08:00,WYT,O17,89,86,,,,DDM,,,,,,,,,,,
N,D471102,GRETI,6,F,02/06/2013 10:09,WYT,O23,,,,74.5,17.1,DDM,,,,,M,22.7,,,,,
O,TP25604,GRETI,6,F,17/06/2013 08:00,WYT,O34,89,86,,,,RR,,,,,,,,,,,
N,TR42912,GRETI,1,,24/06/2013 08:49,WYT,O34,,,,,15.2,JCH,,,,,,,,,,4,4
N,TR42913,GRETI,1,,24/06/2013 08:49,WYT,O34,,,,,12.9,JCH,,,,,,,,,,4,4
N,TR42914,GRETI,1,,24/06/2013 08:49,WYT,O34,,,,,15.2,JCH,,,,,,,,,,4,4
N,TR42915,GRETI,1,,24/06/2013 08:49,WYT,O34,,,,,16.5,JCH,,,,,,,,,,4,4
N,TX42642,GRETI,5,M,19/06/2013 11:45,WYT,O34,,,,73,,AC,S,13.3,D,4.6,M,22.6,,,,,
R,TP25604,GRETI,6,F,19/06/2013 11:49,WYT,O34,,,,69,,AC,S,14.1,D,4.2,M,23.5,,,,,
O,L808718,GRETI,6,M,03/06/2013 08:00,WYT,O5,89,86,,,,DDM,,,,,,,,,,,
O,TR40363,GRETI,6,F,03/06/2013 08:00,WYT,O5,89,86,,,,DDM,,,,,,,,,,,
N,TX42605,GRETI,1,,11/06/2013 09:00,WYT,O5,,,,,19,AC,,,,,,,,,,8,8
N,TX42606,GRETI,1,,11/06/2013 09:00,WYT,O5,,,,,17.9,AC,,,,,,,,,,8,8
N,TX42607,GRETI,1,,11/06/2013 09:00,WYT,O5,,,,,19.9,AC,,,,,,,,,,8,8
N,TX42608,GRETI,1,,11/06/2013 09:00,WYT,O5,,,,,18.4,AC,,,,,,,,,,8,8
N,TX42609,GRETI,1,,11/06/2013 09:00,WYT,O5,,,,,17.7,AC,,,,,,,,,,8,8
N,TX42610,GRETI,1,,11/06/2013 09:00,WYT,O5,,,,,18.2,AC,,,,,,,,,,8,8
N,TX42611,GRETI,1,,11/06/2013 09:00,WYT,O5,,,,,18.7,AC,,,,,,,,,,8,8
N,TX42612,GRETI,1,,11/06/2013 09:00,WYT,O5,,,,,17.5,AC,,,,,,,,,,8,8
N,Y163553,GRETI,5,F,08/06/2013 09:55,WYT,O50,,,,74,19,RR,,,,,M,23.8,,,,,
R,Y164940,GRETI,5,M,07/06/2013 08:45,WYT,O50,,,,74,18.4,DDM,,,,,M,23.6,,,,,
N,TX42620,GRETI,1,,12/06/2013 10:30,WYT,O50,,,,,16.7,AC,,,,,,,,,,9,9
N,TX42621,GRETI,1,,12/06/2013 10:30,WYT,O50,,,,,18.3,AC,,,,,,,,,,9,9
N,TX42622,GRETI,1,,12/06/2013 10:30,WYT,O50,,,,,17.5,AC,,,,,,,,,,9,9
N,TX42623,GRETI,1,,12/06/2013 10:30,WYT,O50,,,,,18.4,AC,,,,,,,,,,9,9
N,TX42624,GRETI,1,,12/06/2013 10:30,WYT,O50,,,,,16.3,AC,,,,,,,,,,9,9
N,TX42625,GRETI,1,,12/06/2013 10:30,WYT,O50,,,,,17.4,AC,,,,,,,,,,9,9
N,TX42626,GRETI,1,,12/06/2013 10:30,WYT,O50,,,,,16.6,AC,,,,,,,,,,9,9
N,TX42627,GRETI,1,,12/06/2013 10:30,WYT,O50,,,,,16.2,AC,,,,,,,,,,9,9
N,TX42628,GRETI,1,,12/06/2013 10:30,WYT,O50,,,,,17.9,AC,,,,,,,,,,9,9
R,TS46206,GRETI,6,F,08/06/2013 09:24,WYT,O59,,,,72,17.7,RR,,,,,M,23.4,,,,,
R,Y838361,GRETI,6,M,08/06/2013 10:25,WYT,O59,,,,76,18.1,RR,,,,,M,23.6,,,,,
N,TX42613,GRETI,1,,12/06/2013 10:09,WYT,O59,,,,,18.4,AC,,,,,,,,,,7,7
N,TX42614,GRETI,1,,12/06/2013 10:09,WYT,O59,,,,,19.8,AC,,,,,,,,,,7,7
N,TX42615,GRETI,1,,12/06/2013 10:09,WYT,O59,,,,,18.7,AC,,,,,,,,,,7,7
N,TX42616,GRETI,1,,12/06/2013 10:09,WYT,O59,,,,,17.9,AC,,,,,,,,,,7,7
N,TX42617,GRETI,1,,12/06/2013 10:09,WYT,O59,,,,,17.8,AC,,,,,,,,,,7,7
N,TX42618,GRETI,1,,12/06/2013 10:09,WYT,O59,,,,,19.2,AC,,,,,,,,,,7,7
N,TX42619,GRETI,1,,12/06/2013 10:09,WYT,O59,,,,,19.2,AC,,,,,,,,,,7,7
R,X235589,GRETI,6,M,01/06/2013 10:34,WYT,O60,,,,76,18.5,RR,,,,,M,22.9,,,,,
N,TX42507,GRETI,6,F,31/05/2013 08:35,WYT,O60,,,,73,16.6,AC,S,12.5,D,4,M,22.3,,,,,
N,TR43499,GRETI,1,,03/06/2013 10:40,WYT,O61,,,,,17.8,RR,,,,,,,,,,6,6
N,TR43500,GRETI,1,,03/06/2013 10:40,WYT,O61,,,,,16.7,RR,,,,,,,,,,6,6
N,TR44201,GRETI,1,,03/06/2013 10:40,WYT,O61,,,,,16.4,RR,,,,,,,,,,6,6
N,TR44202,GRETI,1,,03/06/2013 10:40,WYT,O61,,,,,12.2,RR,,,,,,,,,,6,6
N,TR44203,GRETI,1,,03/06/2013 10:40,WYT,O61,,,,,17.7,RR,,,,,,,,,,6,6
N,TR44204,GRETI,1,,03/06/2013 10:40,WYT,O61,,,,,18.8,RR,,,,,,,,,,6,6
R,Y033159,GRETI,6,M,01/06/2013 11:49,WYT,O61,,,,75,20.1,RR,,,,,M,23,,,,,
N,TX42506,GRETI,5,F,31/05/2013 08:29,WYT,O61,,,,75,18.3,AC,S,12.6,D,4.3,M,23.9,,,,,
N,Y163543,GRETI,5,F,03/06/2013 10:30,WYT,O64,,,,71,18.7,RR,,,,,M,22.9,,,,,
N,TX42541,GRETI,1,,07/06/2013 10:09,WYT,O64,,,,,19.8,AC,,,,,,,,,,5,5
N,TX42542,GRETI,1,,07/06/2013 10:09,WYT,O64,,,,,19.5,AC,,,,,,,,,,5,5
N,TX42543,GRETI,1,,07/06/2013 10:09,WYT,O64,,,,,18.8,AC,,,,,,,,,,5,5
N,TX42544,GRETI,1,,07/06/2013 10:09,WYT,O64,,,,,18.5,AC,,,,,,,,,,5,5
N,TX42545,GRETI,1,,07/06/2013 10:09,WYT,O64,,,,,19.3,AC,,,,,,,,,,5,5
N,TR43491,GRETI,1,,01/06/2013 10:50,WYT,O65,,,,,14.2,RR,,,,,,,,,,4,4
N,TR43492,GRETI,1,,01/06/2013 10:50,WYT,O65,,,,,16.4,RR,,,,,,,,,,4,4
N,TR43493,GRETI,1,,01/06/2013 10:50,WYT,O65,,,,,15.6,RR,,,,,,,,,,4,4
N,TR43494,GRETI,1,,01/06/2013 10:50,WYT,O65,,,,,12.3,RR,,,,,,,,,,4,4
O,TP25097,GRETI,6,F,26/05/2013 08:00,WYT,O65,89,86,,,,AC,,,,,,,,,,,
O,X805352,GRETI,6,M,26/05/2013 08:00,WYT,O65,89,86,,,,AC,,,,,,,,,,,
N,TR44228,GRETI,1,,10/06/2013 14:00,WYT,O66,,,,,18.2,RR,,,,,,,,,,8,8
N,TR44229,GRETI,1,,10/06/2013 14:00,WYT,O66,,,,,20.5,RR,,,,,,,,,,8,8
N,TR44230,GRETI,1,,10/06/2013 14:00,WYT,O66,,,,,19.1,RR,,,,,,,,,,8,8
N,TR44231,GRETI,1,,10/06/2013 14:00,WYT,O66,,,,,19.7,RR,,,,,,,,,,8,8
N,TR44232,GRETI,1,,10/06/2013 14:00,WYT,O66,,,,,19.8,RR,,,,,,,,,,8,8
N,TR44233,GRETI,1,,10/06/2013 14:00,WYT,O66,,,,,17.7,RR,,,,,,,,,,8,8
N,TR44234,GRETI,1,,10/06/2013 14:00,WYT,O66,,,,,19.6,RR,,,,,,,,,,8,8
N,TR44235,GRETI,1,,10/06/2013 14:00,WYT,O66,,,,,20.3,RR,,,,,,,,,,8,8
O,L809411,GRETI,6,F,03/06/2013 08:00,WYT,O66,89,86,,,,RR,,,,,,,,,,,
O,TS46141,GRETI,6,M,03/06/2013 08:00,WYT,O66,89,86,,,,RR,,,,,,,,,,,
R,Y838357,GRETI,5,F,26/05/2013 12:30,WYT,O67,,,,72,17.9,DDM,,,,,S,20.2,,,,,
R,Y164923,GRETI,5,M,26/05/2013 12:45,WYT,O67,,,,76,19,DDM,,,,,S,20.9,,,,,
N,TR44236,GRETI,1,,10/06/2013 14:22,WYT,O73,,,,,20.2,RR,,,,,,,,,,6,6
N,TR44237,GRETI,1,,10/06/2013 14:22,WYT,O73,,,,,19,RR,,,,,,,,,,6,6
N,TR44238,GRETI,1,,10/06/2013 14:22,WYT,O73,,,,,20.5,RR,,,,,,,,,,6,6
N,TR44239,GRETI,1,,10/06/2013 14:22,WYT,O73,,,,,18.9,RR,,,,,,,,,,6,6
N,TR44240,GRETI,1,,10/06/2013 14:22,WYT,O73,,,,,19,RR,,,,,,,,,,6,6
N,TR44241,GRETI,1,,10/06/2013 14:22,WYT,O73,,,,,20.9,RR,,,,,,,,,,6,6
N,Y163548,GRETI,5,F,07/06/2013 09:45,WYT,O73,,,,72,18.9,RR,,,,,M,22.3,,,,,
R,TS47597,GRETI,5,F,07/06/2013 09:39,WYT,O76,,,,72,17.2,RR,,,,,M,21.6,,,,,
R,TL36246,GRETI,5,M,07/06/2013 11:19,WYT,O76,,,,74,19.6,RR,,,,,M,23.6,,,,,
N,TX42602,GRETI,1,,10/06/2013 14:29,WYT,O76,,,,,19.6,AC,,,,,,,,,,3,3
N,TX42603,GRETI,1,,10/06/2013 14:29,WYT,O76,,,,,19.9,AC,,,,,,,,,,3,3
N,TX42604,GRETI,1,,10/06/2013 14:29,WYT,O76,,,,,19.3,AC,,,,,,,,,,3,3
N,TR44212,GRETI,1,,08/06/2013 10:09,WYT,O79,,,,,16.8,RR,,,,,,,,,,3,3
N,TR44213,GRETI,1,,08/06/2013 10:09,WYT,O79,,,,,19.7,RR,,,,,,,,,,3,3
N,TR44214,GRETI,1,,08/06/2013 10:09,WYT,O79,,,,,17.5,RR,,,,,,,,,,3,3
R,Y160479,GRETI,6,F,04/06/2013 10:54,WYT,O79,,,,71,18.7,RR,,,,,M,23.6,,,,,
O,KR81621,GRETI,6,M,31/05/2013 08:00,WYT,O8,89,86,,,,AC,,,,,,,,,,,
O,L809427,GRETI,6,F,31/05/2013 08:00,WYT,O8,89,86,,,,AC,,,,,,,,,,,
O,Y033405,GRETI,6,F,04/06/2013 08:00,WYT,O85,89,86,,,,RR,,,,,,,,,,,
O,TJ24873,GRETI,6,M,04/06/2013 08:00,WYT,O85,89,86,,,,RR,,,,,,,,,,,
R,TP42367,GRETI,5,M,31/05/2013 10:30,WYT,O94,,,,74,18.8,AC,S,12.5,D,4.6,M,23.8,,,,,
P,TX42525,GRETI,1,,03/06/2013 11:00,WYT,O94,,,,,17.8,AC,,,,,,,,,,7,7
N,TX42526,GRETI,1,,03/06/2013 11:00,WYT,O94,,,,,17.8,AC,,,,,,,,,,7,7
N,TX42527,GRETI,1,,03/06/2013 11:00,WYT,O94,,,,,17.9,AC,,,,,,,,,,7,7
N,TX42528,GRETI,1,,03/06/2013 11:00,WYT,O94,,,,,19.2,AC,,,,,,,,,,7,7
P,TX42529,GRETI,1,,03/06/2013 11:00,WYT,O94,,,,,16.7,AC,,,,,,,,,,7,7
P,TX42530,GRETI,1,,03/06/2013 11:00,WYT,O94,,,,,17.1,AC,,,,,,,,,,7,7
N,TX42531,GRETI,1,,03/06/2013 11:00,WYT,O94,,,,,18.7,AC,,,,,,,,,,7,7
N,TP27435,GRETI,1,,12/06/2013 09:59,WYT,P15,,,,,18.9,AZP,,,,,,,,,,5,5
N,TP27436,GRETI,1,,12/06/2013 09:59,WYT,P15,,,,,18.4,AZP,,,,,,,,,,5,5
N,TP27437,GRETI,1,,12/06/2013 09:59,WYT,P15,,,,,18.2,AZP,,,,,,,,,,5,5
N,TP27438,GRETI,1,,12/06/2013 09:59,WYT,P15,,,,,18.5,AZP,,,,,,,,,,5,5
N,TP27439,GRETI,1,,12/06/2013 09:59,WYT,P15,,,,,20.2,AZP,,,,,,,,,,5,5
O,X239975,GRETI,4,F,02/06/2013 11:19,WYT,P15,89,86,,,,AZP,,,,,,,,,,,
O,TR40017,GRETI,4,M,02/06/2013 11:19,WYT,P15,89,86,,,,AZP,,,,,,,,,,,
N,Y164792,GRETI,5,F,18/06/2013 15:59,WYT,P19,,,,,21.4,JCH,,,,,M,22.4,,,,,
N,TL39730,GRETI,1,,18/06/2013 15:59,WYT,P19,,,,,18.6,JCH,,,,,,,,,,4,4
N,TL39731,GRETI,1,,18/06/2013 15:59,WYT,P19,,,,,18.4,JCH,,,,,,,,,,4,4
N,TL39732,GRETI,1,,18/06/2013 15:59,WYT,P19,,,,,18.9,JCH,,,,,,,,,,4,4
N,TL39733,GRETI,1,,18/06/2013 15:59,WYT,P19,,,,,18.9,JCH,,,,,,,,,,4,4
N,TS43242,GRETI,1,,10/06/2013 13:30,WYT,P2,,,,,18.7,LGJ,,,,,,,,,,5,5
N,TS43243,GRETI,1,,10/06/2013 13:30,WYT,P2,,,,,16.8,LGJ,,,,,,,,,,5,5
N,TS43244,GRETI,1,,10/06/2013 13:30,WYT,P2,,,,,17.2,LGJ,,,,,,,,,,5,5
N,TS43245,GRETI,1,,10/06/2013 13:30,WYT,P2,,,,,14.5,LGJ,,,,,,,,,,5,5
N,TS43246,GRETI,1,,10/06/2013 13:30,WYT,P2,,,,,17.3,LGJ,,,,,,,,,,5,5
N,Y162433,GRETI,5,F,06/06/2013 12:30,WYT,P2,,,,72,17.9,LGJ,,,,,M,22.2,,,,,
R,L809664,GRETI,6,M,06/06/2013 12:59,WYT,P2,,,,77,19.1,LGJ,,,,,M,24.5,,,,,
O,Y160620,GRETI,4,F,25/05/2013 12:31,WYT,P8,89,86,,,,AZP,,,,,,,,,,,
O,Y035657,GRETI,4,M,25/05/2013 12:31,WYT,P8,89,86,,,,AZP,,,,,,,,,,,
N,TL36011,GRETI,1,,04/06/2013 09:20,WYT,SC5,,,,,17.5,RAC,,,,,,,,,,6,6
N,TL36012,GRETI,1,,04/06/2013 09:20,WYT,SC5,,,,,17.4,RAC,,,,,,,,,,6,6
N,TL36013,GRETI,1,,04/06/2013 09:20,WYT,SC5,,,,,16.8,RAC,,,,,,,,,,6,6
N,TL36014,GRETI,1,,04/06/2013 09:20,WYT,SC5,,,,,17.8,RAC,,,,,,,,,,6,6
N,TL36015,GRETI,1,,04/06/2013 09:20,WYT,SC5,,,,,18,RAC,,,,,,,,,,6,6
N,TL36016,GRETI,1,,04/06/2013 09:20,WYT,SC5,,,,,18.3,RAC,,,,,,,,,,6,6
O,L315431,GRETI,4,F,29/05/2013 12:00,WYT,SC5,89,86,,,,RAC,,,,,,,,,,,
O,Y836951,GRETI,4,M,29/05/2013 12:00,WYT,SC5,89,86,,,,RAC,,,,,,,,,,,
N,TS46090,GRETI,1,,20/06/2013 11:55,BAG,SP15,,,,,17.1,NDM,,,,,S,19.6,,,,6,6
N,TS46091,GRETI,1,,20/06/2013 11:55,BAG,SP15,,,,,19,NDM,,,,,S,20.1,,,,6,6
N,TS46092,GRETI,1,,20/06/2013 11:55,BAG,SP15,,,,,18.2,NDM,,,,,S,20.5,,,,6,6
N,TS46093,GRETI,1,,20/06/2013 11:55,BAG,SP15,,,,,18.1,NDM,,,,,S,19.8,,,,6,6
N,TS46094,GRETI,1,,20/06/2013 11:55,BAG,SP15,,,,,16.4,NDM,,,,,S,19.7,,,,6,6
N,TS46095,GRETI,1,,20/06/2013 11:55,BAG,SP15,,,,,19.3,NDM,,,,,S,20.1,,,,6,6
N,Y836533,GRETI,6,F,17/06/2013 09:00,BAG,SP15,,,,73,17.1,CJG,,,,,M,22.8,,,,,
R,TS44502,GRETI,6,M,17/06/2013 09:00,BAG,SP15,,,,77,18.1,CJG,,,,,M,23.1,,,,,
R,Y164854,GRETI,6,F,05/06/2013 10:24,BAG,SP17,,,,73.5,18.2,SE,,,,,M,21.6,,,,,
N,TP42484,GRETI,1,,09/06/2013 18:14,BAG,SP17,,,,,19.1,NDM,,,,,S,19.2,,,,7,7
N,TP42485,GRETI,1,,09/06/2013 18:14,BAG,SP17,,,,,18.9,NDM,,,,,S,20,,,,7,7
N,TP42486,GRETI,1,,09/06/2013 18:14,BAG,SP17,,,,,19.6,NDM,,,,,S,20.9,,,,7,7
N,TP42487,GRETI,1,,09/06/2013 18:14,BAG,SP17,,,,,19.3,NDM,,,,,S,20.9,,,,7,7
N,TP42488,GRETI,1,,09/06/2013 18:14,BAG,SP17,,,,,19.9,NDM,,,,,S,21,,,,7,7
N,TP42489,GRETI,1,,09/06/2013 18:14,BAG,SP17,,,,,17.7,NDM,,,,,S,19.5,,,,7,7
N,TP42490,GRETI,1,,09/06/2013 18:14,BAG,SP17,,,,,18.6,NDM,,,,,S,19.9,,,,7,7
R,TP28531,GRETI,6,F,01/06/2013 09:15,BAG,SP19,,,,73,18.2,SE,,,,,M,22.2,,,,,
N,Y161651,GRETI,6,M,01/06/2013 09:45,BAG,SP19,,,,76,18.7,SE,,,,,M,23.2,,,,,
N,TP27891,GRETI,1,,05/06/2013 12:11,BAG,SP19,,,,,20.4,CJG,,,,,,,,,,2,2
N,TP27892,GRETI,1,,05/06/2013 12:11,BAG,SP19,,,,,19.9,CJG,,,,,,,,,,2,2
R,TJ40454,GRETI,6,F,29/05/2013 12:21,BAG,SP23,,,,75,19.1,SE,,,,,M,23,,,,,
N,Y161645,GRETI,5,M,29/05/2013 12:08,BAG,SP23,,,,74.5,17.8,SE,,,,,M,22.2,,,,,
N,TR40469,GRETI,1,,02/06/2013 12:40,BAG,SP23,,,,,18.5,CJG,,,,,,,,,,6,6
N,TR40470,GRETI,1,,02/06/2013 12:40,BAG,SP23,,,,,16.6,CJG,,,,,,,,,,6,6
N,TR40471,GRETI,1,,02/06/2013 12:40,BAG,SP23,,,,,18,CJG,,,,,,,,,,6,6
N,TR40472,GRETI,1,,02/06/2013 12:40,BAG,SP23,,,,,19.6,CJG,,,,,,,,,,6,6
N,TR40473,GRETI,1,,02/06/2013 12:40,BAG,SP23,,,,,15.5,CJG,,,,,,,,,,6,6
N,TR40474,GRETI,1,,02/06/2013 12:40,BAG,SP23,,,,,17.8,CJG,,,,,,,,,,6,6
N,Y161643,GRETI,5,F,28/05/2013 09:59,BAG,SP32,,,,73.5,18.5,SE,,,,,M,22.1,,,,,
R,C695418,GRETI,6,F,28/05/2013 10:37,BAG,SP33,,,,71.5,18.5,SE,,,,,M,23.1,,,,,
N,Y161641,GRETI,5,M,27/05/2013 11:41,BAG,SP33,,,,77,19.4,SE,,,,,M,24.2,,,,,
N,TP42999,GRETI,1,,31/05/2013 11:39,BAG,SP33,,,,,16,NDM,,,,,S,20.3,,,,5,5
N,TP43000,GRETI,1,,31/05/2013 11:39,BAG,SP33,,,,,13,NDM,,,,,S,19.7,,,,5,5
N,TS46992,GRETI,1,,31/05/2013 11:39,BAG,SP33,,,,,10.9,NDM,,,,,S,17.8,,,,5,5
N,TS46993,GRETI,1,,31/05/2013 11:39,BAG,SP33,,,,,14.4,NDM,,,,,S,20.3,,,,5,5
N,TS46994,GRETI,1,,31/05/2013 11:39,BAG,SP33,,,,,15.7,NDM,,,,,S,20.3,,,,5,5
N,TS46061,GRETI,1,,15/06/2013 12:34,BAG,SP42,,,,,19.8,NDM,,,,,S,21,,,,7,7
N,TS46062,GRETI,1,,15/06/2013 12:34,BAG,SP42,,,,,18.9,NDM,,,,,S,21,,,,7,7
N,TS46063,GRETI,1,,15/06/2013 12:34,BAG,SP42,,,,,18.4,NDM,,,,,S,20.6,,,,7,7
N,TS46064,GRETI,1,,15/06/2013 12:34,BAG,SP42,,,,,19.5,NDM,,,,,S,21.1,,,,7,7
N,TS46065,GRETI,1,,15/06/2013 12:34,BAG,SP42,,,,,18.3,NDM,,,,,S,21,,,,7,7
N,TS46066,GRETI,1,,15/06/2013 12:34,BAG,SP42,,,,,20.1,NDM,,,,,S,20.9,,,,7,7
N,TS46067,GRETI,1,,15/06/2013 12:34,BAG,SP42,,,,,18.2,NDM,,,,,S,20.8,,,,7,7
R,TJ27269,GRETI,6,F,11/06/2013 09:00,BAG,SP42,,,,75,18.2,CJG,,,,,M,23.9,,,,,
R,Y031328,GRETI,6,F,03/06/2013 12:05,BAG,SP46,,,,72.5,16.1,SE,,,,,M,21.5,,,,,
N,TS43169,GRETI,1,,07/06/2013 10:28,BAG,SP46,,,,,17.2,CJG,,,,,,,,,,4,4
N,TS43170,GRETI,1,,07/06/2013 10:28,BAG,SP46,,,,,15.6,CJG,,,,,,,,,,4,4
N,TS43171,GRETI,1,,07/06/2013 10:28,BAG,SP46,,,,,15.6,CJG,,,,,,,,,,4,4
N,TS43172,GRETI,1,,07/06/2013 10:28,BAG,SP46,,,,,16.5,CJG,,,,,,,,,,4,4
N,TA15889,GRETI,1,,18/06/2013 00:30,BAG,SP55,,,,,14.8,CJG,,,,,,,,,,5,5
N,TA15890,GRETI,1,,18/06/2013 00:30,BAG,SP55,,,,,15,CJG,,,,,,,,,,5,5
N,TA15891,GRETI,1,,18/06/2013 00:30,BAG,SP55,,,,,16.5,CJG,,,,,,,,,,5,5
N,TA15892,GRETI,1,,18/06/2013 00:30,BAG,SP55,,,,,15.9,CJG,,,,,,,,,,5,5
N,TA15893,GRETI,1,,18/06/2013 00:30,BAG,SP55,,,,,13,CJG,,,,,,,,,,5,5
N,Y836515,GRETI,6,F,14/06/2013 09:00,BAG,SP55,,,,74,17.3,CJG,,,,,M,23.5,,,,,
R,Y164826,GRETI,6,F,01/06/2013 09:30,BAG,SP57,,,,72.5,17.1,SE,,,,,M,22,,,,,
R,Y164803,GRETI,6,M,01/06/2013 10:28,BAG,SP57,,,,75.5,18.5,SE,,,,,M,24,,,,,
N,TP27884,GRETI,1,,05/06/2013 11:41,BAG,SP57,,,,,18.1,CJG,,,,,,,,,,7,7
N,TP27885,GRETI,1,,05/06/2013 11:41,BAG,SP57,,,,,17.1,CJG,,,,,,,,,,7,7
N,TP27886,GRETI,1,,05/06/2013 11:41,BAG,SP57,,,,,18.4,CJG,,,,,,,,,,7,7
N,TP27887,GRETI,1,,05/06/2013 11:41,BAG,SP57,,,,,17.3,CJG,,,,,,,,,,7,7
N,TP27888,GRETI,1,,05/06/2013 11:41,BAG,SP57,,,,,17.2,CJG,,,,,,,,,,7,7
N,TP27889,GRETI,1,,05/06/2013 11:41,BAG,SP57,,,,,19.5,CJG,,,,,,,,,,7,7
N,TP27890,GRETI,1,,05/06/2013 11:41,BAG,SP57,,,,,17.9,CJG,,,,,,,,,,7,7
R,Y031351,GRETI,6,F,04/06/2013 08:35,BAG,SP8,,,,75,18.1,SE,,,,,M,22.8,,,,,
R,TS45382,GRETI,5,M,04/06/2013 08:23,BAG,SP8,,,,76,18.6,SE,,,,,M,23.5,,,,,
N,TA15868,GRETI,1,,08/06/2013 09:37,BAG,SP8,,,,,20.1,CJG,,,,,,,,,,5,5
N,TA15869,GRETI,1,,08/06/2013 09:37,BAG,SP8,,,,,18.8,CJG,,,,,,,,,,5,5
N,TA15870,GRETI,1,,08/06/2013 09:37,BAG,SP8,,,,,19.1,CJG,,,,,,,,,,5,5
N,TA15871,GRETI,1,,08/06/2013 09:37,BAG,SP8,,,,,18,CJG,,,,,,,,,,5,5
N,TA15872,GRETI,1,,08/06/2013 09:37,BAG,SP8,,,,,19.5,CJG,,,,,,,,,,5,5
N,TL36005,GRETI,1,,02/06/2013 14:29,WYT,ST14,,,,,18.3,EFC,,,,,,,,,,3,3
N,TL36006,GRETI,1,,02/06/2013 14:29,WYT,ST14,,,,,17.5,EFC,,,,,,,,,,3,3
N,TL36007,GRETI,1,,02/06/2013 14:29,WYT,ST14,,,,,16.4,EFC,,,,,,,,,,3,3
