Rtype,Ring,Spec,Age,Sex,Date,Place,Site,Find,Circumstance,Text,Wing,Wt,Init,Blmtd,Bill,Bdmtd,Billd,Tsmtd,Tarsus,Fat,Fatmtd,Pec,Pulaliv,Pulring
N,TV26546,GRETI,3,F,15/09/2021  07:40:00,WYT,HE,,,,75.0,18.6,GWC GEORGE CANDELIN,,,,,M,24.0,,,,,
N,R639392,BLUTI,3J,M,15/09/2021  09:24:59,WYT,HE,,,,66.0,11.2,GWC GEORGE CANDELIN,,,,,M,20.1,,,,,
N,R639391,BLUTI,3J,F,15/09/2021  08:29:59,WYT,HE,,,,63.0,10.9,AGG ANDY GOSLER,,,,,M,19.9,,,,,
N,R639390,BLUTI,3J,F,15/09/2021  08:04:59,WYT,HE,,,,62.0,11.0,GWC GEORGE CANDELIN,,,,,,,,,,,
N,R639389,BLUTI,3J,F,15/09/2021  08:04:59,WYT,HE,,,,62.5,10.4,GWC GEORGE CANDELIN,,,,,M,20.0,,,,,
N,R639388,BLUTI,3J,M,15/09/2021  08:04:59,WYT,HE,,,,64.0,11.4,CJH JACKSON-HOULSTON,,,,,M,19.4,,,,,
N,R639387,ROBIN,3,,15/09/2021  08:04:59,WYT,HE,,,,76.0,19.0,GWC GEORGE CANDELIN,,,,,,,,,,,
N,R639386,ROBIN,3,,15/09/2021  07:30:00,WYT,HE,,,,73.0,18.3,AGG ANDY GOSLER,,,,,,,,,,,
N,LH83132,GRSWO,3,M,15/09/2021  08:00:00,WYT,HE,,,,132.0,77.2,AGG ANDY GOSLER,,,,,,,,,,,
N,AVT907,CHIFF,3,,15/09/2021  09:00:00,WYT,HE,,,,61.0,8.1,GWC GEORGE CANDELIN,,,,,,,,,,,
R,TY70978,GRETI,3,,24/08/2021  09:30:00,WYT,BOWLIN,,,,76.0,19.1,SJC,,,,,M,23.2,,,,,
R,PF71392,GRETI,3,,24/08/2021  09:30:00,WYT,BOWLIN,,,,77.0,20.1,SJC,,,,,M,24.0,,,,,
R,VZ33372,GRETI,3,,24/08/2021  08:39:59,WYT,BOWLIN,,,,76.0,20.1,SJC,,,,,M,23.2,,,,,
R,ATR5739,BLUTI,3,M,24/08/2021  08:39:59,WYT,BOWLIN,,,,64.0,11.2,KMM,,,,,M,20.2,,,,,
R,TW77187,GRETI,4,F,24/08/2021  08:39:59,WYT,BOWLIN,,,,73.0,17.3,SJC,,,,,M,22.2,,,,,
R,ATR4842,BLUTI,3J,,24/08/2021  08:39:59,WYT,BOWLIN,,,,62.0,10.1,SJC,,,,,M,18.7,,,,,
R,ATR5506,BLUTI,3,M,24/08/2021  09:30:00,WYT,BOWLIN,,,,64.0,11.2,SJC,,,,,M,19.7,,,,,
R,AVL6901,BLUTI,3,M,24/08/2021  09:30:00,WYT,BOWLIN,,,,65.0,10.0,SJC,,,,,M,19.0,,,,,
R,VZ31495,GRETI,3,,24/08/2021  08:39:59,WYT,BOWLIN,,,,72.0,18.0,SJC,,,,,M,22.4,,,,,
R,PF72590,GRETI,3,,24/08/2021  08:39:59,WYT,BOWLIN,,,,73.0,18.0,SJC,,,,,M,21.5,,,,,
R,ATR6321,BLUTI,3,F,24/08/2021  08:39:59,WYT,BOWLIN,,,,62.0,10.1,SJC,,,,,M,19.1,,,,,
R,PF71350,GRETI,3J,,24/08/2021  08:39:59,WYT,BOWLIN,,,,75.0,18.7,SJC,,,,,M,23.0,,,,,
R,ATR6099,BLUTI,3J,M,24/08/2021  08:39:59,WYT,BOWLIN,,,,65.0,11.3,SJC,,,,,M,19.3,,,,,
R,PF71356,GRETI,3,M,24/08/2021  08:39:59,WYT,BOWLIN,,,,78.0,21.1,SJC,,,,,M,24.3,,,,,
R,PF71406,GRETI,3J,,24/08/2021  08:39:59,WYT,BOWLIN,,,,79.0,19.3,SJC,,,,,M,23.2,,,,,
R,VZ31424,GRETI,3J,,24/08/2021  08:39:59,WYT,BOWLIN,,,,77.0,19.5,SJC,,,,,M,23.3,,,,,
R,VZ33327,GRETI,3J,,15/07/2021  09:30:00,WYT,FS,,,,77.0,18.8,KMM,,,,,M,23.3,,,,,
R,ATR6950,BLUTI,3J,,15/07/2021  09:30:00,WYT,FS,,,,64.0,10.4,KMM,,,,,M,19.4,,,,,
R,AVL7965,BLUTI,3J,,15/07/2021  09:30:00,WYT,FS,,,,62.0,10.6,AKK,,,,,M,19.5,,,,,
N,TY70289,GRETI,3,F,09/09/2021  08:29:59,WYT,RESERV,,,,73.0,17.7,ADA GRABOWSKA,,,,,M,23.5,,,,,
N,TY70288,GRETI,3,F,09/09/2021  08:29:59,WYT,RESERV,,,,75.0,17.6,AGG,,,,,M,22.6,,,,,
N,TY70287,GRETI,3J,M,09/09/2021  08:29:59,WYT,RESERV,,,,74.0,18.5,AGG,,,,,M,22.8,,,,,
N,TY70262,NUTHA,3,M,03/09/2021  10:30:00,WYT,RESERV,,,,86.0,23.7,SJC,,,,,M,23.1,,,,,
N,TY70261,NUTHA,3,F,03/09/2021  10:30:00,WYT,RESERV,,,,81.0,21.0,AKK,,,,,M,22.3,,,,,
N,TY70260,GRETI,3J,M,03/09/2021  09:10:00,WYT,RESERV,,,,77.0,19.1,SJC,,,,,M,23.6,,,,,
N,TY70259,GRETI,3,M,03/09/2021  09:10:00,WYT,RESERV,,,,76.0,20.3,SJC,,,,,M,24.0,,,,,
N,TY70258,GRETI,3,,26/08/2021  10:09:59,WYT,BOWLIN,,,,71.0,16.8,JHA,,,,,M,22.5,,,,,
N,TY70257,GRETI,3J,,24/08/2021  09:30:00,WYT,BOWLIN,,,,71.0,17.0,KMM,,,,,M,23.5,,,,,
N,TY70256,GRETI,3J,,24/08/2021  09:30:00,WYT,BOWLIN,,,,72.0,16.8,SJC,,,,,M,22.3,,,,,
N,TY70255,GRETI,4,F,24/08/2021  09:30:00,WYT,BOWLIN,,,,71.0,17.3,SJC,,,,,M,21.8,,,,,
N,TY70254,GRETI,3,,24/08/2021  09:30:00,WYT,BOWLIN,,,,72.0,16.0,SJC,,,,,M,21.2,,,,,
N,J745862,BLUTI,3,F,09/09/2021  09:59:59,WYT,RESERV,,,,62.0,10.4,AMG,,,,,M,19.7,,,,,
N,J745861,BLUTI,3,M,09/09/2021  09:59:59,WYT,RESERV,,,,63.0,10.8,AGG,,,,,M,20.7,,,,,
N,J745860,BLUTI,3J,F,09/09/2021  09:59:59,WYT,RESERV,,,,61.0,10.6,AGG,,,,,M,19.2,,,,,
N,J745859,BLUTI,3,F,09/09/2021  08:29:59,WYT,RESERV,,,,60.0,,AMG,,,,,M,18.2,,,,,
N,AVL7400,COATI,3,,09/09/2021  08:29:59,WYT,RESERV,,,,59.0,9.3,AMG,,,,,,,,,,,
N,AVL7399,BLUTI,3J,F,09/09/2021  08:29:59,WYT,RESERV,,,,61.0,10.7,AGG,,,,,M,19.8,,,,,
R,ATR4663,BLUTI,3,M,25/11/2021  09:00:00,WYT,LOG 2C,,,,64.0,10.9,SJC,,,,,M,20.2,,,,,
N,AVL7398,BLUTI,3,F,09/09/2021  08:29:59,WYT,RESERV,,,,60.0,10.5,AMG,,,,,M,19.5,,,,,
N,AVL7397,BLUTI,3J,F,09/09/2021  08:29:59,WYT,RESERV,,,,63.0,9.7,AGG,,,,,M,18.6,,,,,
N,AVL7396,BLUTI,3J,M,09/09/2021  08:29:59,WYT,RESERV,,,,63.0,11.1,AMG,,,,,M,19.7,,,,,
N,AVL7395,BLUTI,3J,F,09/09/2021  08:29:59,WYT,RESERV,,,,62.0,10.6,AGG,,,,,M,19.7,,,,,
N,AVL7394,BLUTI,3,M,09/09/2021  08:29:59,WYT,RESERV,,,,65.0,11.2,AMG,,,,,M,19.7,,,,,
N,AVL7393,BLUTI,3J,F,09/09/2021  08:29:59,WYT,RESERV,,,,60.0,10.4,AMG,,,,,M,19.4,,,,,
N,AVL7392,MARTI,3,,09/09/2021  08:29:59,WYT,RESERV,,,,63.0,10.9,AGG,,,,,M,19.0,,,,,
N,AVL7391,BLUTI,3J,F,09/09/2021  08:29:59,WYT,RESERV,,,,63.5,10.2,AMG,,,,,M,19.3,,,,,
N,AVL7390,BLUTI,4,F,09/09/2021  08:29:59,WYT,RESERV,,,,62.0,9.7,AGG,,,,,M,18.2,,,,,
N,AVL7389,BLUTI,0,,09/09/2021  08:29:59,WYT,RESERV,,,,,,AGG,,,,,,,,,,,
N,AVL7388,BLUTI,3J,F,09/09/2021  08:29:59,WYT,RESERV,,,,60.0,10.4,AGG,,,,,M,18.3,,,,,
N,AVL7370,BLUTI,4,M,03/09/2021  11:00:00,WYT,RESERV,,,,64.0,10.9,AKK,,,,,M,19.9,,,,,
N,AVL7369,COATI,3,,03/09/2021  10:30:00,WYT,RESERV,,,,57.0,9.0,AKK,,,,,,,,,,,
N,AVL7368,BLACA,3,M,03/09/2021  09:59:59,WYT,RESERV,,,,77.0,20.0,AKK,,,,,,,,,,,
R,ATR4674,BLUTI,3,M,25/11/2021  11:00:00,WYT,LOG 2C,,,,64.0,10.8,KMM,,,,,M,18.5,,,,,
N,AVL7367,ROBIN,3,,03/09/2021  09:10:00,WYT,RESERV,,,,72.0,18.0,AKK,,,,,,,,,,,
N,AVL7366,BLUTI,3J,,03/09/2021  09:10:00,WYT,RESERV,,,,62.0,11.3,AKK,,,,,M,19.2,,,,,
N,AVL7365,BLUTI,3J,,03/09/2021  09:10:00,WYT,RESERV,,,,61.0,10.0,AKK,,,,,M,19.3,,,,,
N,AVL7364,MARTI,3,,03/09/2021  08:45:00,WYT,RESERV,,,,60.0,9.9,SJC,,,,,M,18.4,,,,,
N,AVL7363,MARTI,3,,03/09/2021  08:15:00,WYT,RESERV,,,,62.0,11.2,AKK,,,,,M,19.2,,,,,
R,ATR4678,BLUTI,3,M,25/11/2021  09:00:00,WYT,LOG 2C,,,,64.0,11.0,SJC,,,,,M,19.5,,,,,
N,AVL7362,BLUTI,3J,,26/08/2021  12:00:00,WYT,BOWLIN,,,,61.0,,JPW,,,,,M,17.7,,,,,
N,AVL7361,BLUTI,3,,26/08/2021  10:40:00,WYT,BOWLIN,,,,62.0,10.5,JPW,,,,,M,19.3,,,,,
N,AVL7360,BLUTI,3,,26/08/2021  09:00:00,WYT,BOWLIN,,,,63.0,10.4,JHA,,,,,M,19.4,,,,,
N,AVL7359,BLUTI,3,,26/08/2021  09:00:00,WYT,BOWLIN,,,,63.0,10.4,JHA,,,,,M,18.8,,,,,
N,AVL7358,BLUTI,3,,26/08/2021  09:00:00,WYT,BOWLIN,,,,63.0,11.4,JHA,,,,,M,19.2,,,,,
N,AVL7357,BLUTI,3,F,24/08/2021  10:30:00,WYT,BOWLIN,,,,60.0,9.8,KMM,,,,,M,18.5,,,,,
N,AVL7356,BLUTI,3,F,24/08/2021  10:30:00,WYT,BOWLIN,,,,64.0,10.8,KMM,,,,,M,19.4,,,,,
N,AVL7355,BLUTI,4,M,24/08/2021  10:30:00,WYT,BOWLIN,,,,65.0,10.5,KMM,,,,,M,19.5,,,,,
N,AVL7354,BLUTI,3,M,24/08/2021  10:30:00,WYT,BOWLIN,,,,65.0,11.2,KMM,,,,,M,19.8,,,,,
N,AVL7353,BLUTI,3,M,24/08/2021  10:30:00,WYT,BOWLIN,,,,63.0,11.0,KMM,,,,,M,19.7,,,,,
N,AVL7352,BLUTI,3,F,24/08/2021  10:30:00,WYT,BOWLIN,,,,61.0,10.3,KMM,,,,,M,18.4,,,,,
N,AVL7351,BLUTI,3,M,24/08/2021  10:30:00,WYT,BOWLIN,,,,65.5,11.1,KMM,,,,,M,19.5,,,,,
N,AVL7350,BLUTI,3,F,24/08/2021  10:30:00,WYT,BOWLIN,,,,59.0,10.0,KMM,,,,,M,18.5,,,,,
N,AVL7349,MARTI,3,,24/08/2021  09:30:00,WYT,BOWLIN,,,,63.5,10.8,SJC,,,,,M,18.6,,,,,
N,AVL7348,BLUTI,3,M,24/08/2021  09:30:00,WYT,BOWLIN,,,,64.0,10.8,KMM,,,,,M,18.0,,,,,
N,AVL7347,MARTI,3,,24/08/2021  09:30:00,WYT,BOWLIN,,,,62.0,10.4,SJC,,,,,M,18.2,,,,,
R,ATR4693,BLUTI,3,F,22/10/2021  14:00:00,WYT,QUARRY,,,,61.0,9.9,KMM,,,,,M,18.0,,,,,
N,AVL7346,BLUTI,3,F,24/08/2021  09:30:00,WYT,BOWLIN,,,,62.0,10.4,KMM,,,,,M,18.9,,,,,
N,AVL7345,MARTI,3,,24/08/2021  08:39:59,WYT,BOWLIN,,,,61.0,10.8,KMM,,,,,M,19.0,,,,,
N,AVL7344,MARTI,3,,24/08/2021  08:39:59,WYT,BOWLIN,,,,62.0,10.7,KMM,,,,,M,18.5,,,,,
N,AVL7343,BLUTI,3,M,24/08/2021  08:39:59,WYT,BOWLIN,,,,63.0,11.0,KMM,,,,,M,19.5,,,,,
N,AVL7342,BLUTI,3,M,24/08/2021  08:39:59,WYT,BOWLIN,,,,66.0,11.8,KMM,,,,,M,19.3,,,,,
N,AVL7341,COATI,3,,24/08/2021  08:39:59,WYT,BOWLIN,,,,60.0,9.1,KMM,,,,,M,19.8,,,,,
R,ATR4698,BLUTI,3,M,01/12/2021  09:00:00,WYT,LOG 2C,,,,65.0,10.9,CVJ,,,,,M,19.2,,,,,
N,J745863,BLUTI,3,F,30/09/2021  09:59:59,WYT,LOG 5B,,,,64.0,10.5,CVJ,,,,,M,19.0,,,,,
N,J745864,COATI,3,,30/09/2021  09:59:59,WYT,LOG 5B,,,,59.0,8.9,CVJ,,,,,M,18.9,,,,,
R,ATR4699,BLUTI,3,F,09/09/2021  09:59:59,WYT,RESERV,,,,62.0,10.9,AMG,,,,,M,19.2,,,,,
N,J745865,BLUTI,3,F,30/09/2021  09:59:59,WYT,LOG 5B,,,,64.0,10.3,CVJ,,,,,M,19.3,,,,,
N,J745866,COATI,3,,30/09/2021  09:59:59,WYT,LOG 5B,,,,59.0,8.3,CVJ,,,,,M,18.4,,,,,
N,J745867,COATI,3,,06/10/2021  08:39:59,WYT,LOG 5B,,,,61.0,8.4,JPW,,,,,,,,,,,
N,J745868,BLUTI,3,F,06/10/2021  09:30:00,WYT,LOG 5B,,,,61.0,10.7,CVJ,,,,,M,18.6,,,,,
N,J745869,MARTI,3,,06/10/2021  09:30:00,WYT,LOG 5B,,,,61.0,10.7,DCW,,,,,M,19.6,,,,,
N,J745870,BLUTI,3,M,06/10/2021  10:09:59,WYT,LOG 5B,,,,64.0,11.5,AKK,,,,,M,20.0,,,,,
N,J745871,BLUTI,3,M,06/10/2021  10:09:59,WYT,LOG 5B,,,,66.0,10.9,JPW,,,,,M,19.3,,,,,
N,J745872,BLUTI,3,M,06/10/2021  10:09:59,WYT,LOG 5B,,,,65.0,10.8,CVJ,,,,,M,18.5,,,,,
N,J745873,BLUTI,3,F,06/10/2021  10:44:59,WYT,LOG 5B,,,,,,DBS,,,,,,,,,,,
N,J745874,BLUTI,3,M,06/10/2021  11:00:00,WYT,LOG 5B,,,,64.0,10.9,JPW,,,,,M,19.4,,,,,
N,J745875,BLUTI,3,M,06/10/2021  11:00:00,WYT,LOG 5B,,,,64.0,11.0,JPW,,,,,M,20.2,,,,,
R,ATR4709,MARTI,3,,24/11/2021  09:30:00,WYT,LOG 6A,,,,60.0,10.4,AER,,,,,M,18.5,,,,,
N,J745876,BLUTI,3,M,06/10/2021  11:29:59,WYT,LOG 5B,,,,64.5,11.0,DBS,,,,,M,19.5,,,,,
N,J745877,BLUTI,3,F,06/10/2021  11:29:59,WYT,LOG 5B,,,,62.0,9.8,JPW,,,,,M,18.4,,,,,
N,J745878,BLUTI,3,F,06/10/2021  11:29:59,WYT,LOG 5B,,,,62.0,10.1,CVJ,,,,,M,18.4,,,,,
N,J745879,BLUTI,3,F,06/10/2021  12:00:00,WYT,LOG 5B,,,,63.0,10.1,JPW,,,,,M,18.5,,,,,
N,TY70290,GRETI,3,M,28/09/2021  09:59:59,WYT,LOG 1B,,,,78.0,19.2,MTJ,,,,,M,23.1,,,,,
N,TY70291,GRETI,3,M,28/09/2021  09:59:59,WYT,LOG 5B,,,,76.0,18.4,CVJ,,,,,M,23.9,,,,,
N,TY70292,GRETI,3,M,28/09/2021  09:59:59,WYT,LOG 5B,,,,77.0,18.5,CVJ,,,,,M,23.7,,,,,
N,TY70293,GRETI,3,F,28/09/2021  09:59:59,WYT,LOG 5B,,,,75.0,18.5,CVJ,,,,,M,22.8,,,,,
N,TY70294,GRETI,3,M,28/09/2021  09:59:59,WYT,LOG 5B,,,,76.0,18.3,CVJ,,,,,M,23.1,,,,,
N,TY70295,GRETI,3,F,28/09/2021  09:59:59,WYT,LOG 5B,,,,73.0,16.7,CVJ,,,,,M,22.3,,,,,
N,TY70296,GRETI,3,F,06/10/2021  08:39:59,WYT,LOG 5B,,,,71.0,17.6,CVJ,,,,,M,22.7,,,,,
N,TY70297,GRETI,3,M,06/10/2021  09:30:00,WYT,LOG 5B,,,,77.0,19.0,JPW,,,,,M,22.7,,,,,
N,TY70298,NUTHA,2,F,06/10/2021  09:30:00,WYT,LOG 5B,,,,82.0,21.1,CVJ,,,,,M,21.7,,,,,
N,TY70299,GRETI,3,F,06/10/2021  09:30:00,WYT,LOG 5B,,,,68.0,14.7,DCW,,,,,M,20.2,,,,,
N,TY70300,NUTHA,2,F,06/10/2021  10:09:59,WYT,LOG 5B,,,,84.0,22.3,JPW,,,,,M,23.1,,,,,
N,TY69410,GRETI,3,M,06/10/2021  10:09:59,WYT,LOG 5B,,,,77.0,19.9,DCW,,,,,M,21.8,,,,,
N,TY69411,GRETI,3,M,06/10/2021  10:09:59,WYT,LOG 5B,,,,79.0,,DBS,,,,,M,24.2,,,,,
N,TY69412,GRETI,3,F,06/10/2021  11:29:59,WYT,LOG 5B,,,,74.0,16.7,JPW,,,,,M,22.3,,,,,
N,TY69413,NUTHA,2,M,06/10/2021  11:29:59,WYT,LOG 5B,,,,86.0,20.0,CVJ,,,,,M,22.3,,,,,
R,AVL4257,MARTI,4,,06/10/2021  11:29:59,WYT,LOG 5B,,,,64.0,10.9,AKK,,,,,M,18.7,,,,,
R,ATR7245,MARTI,3,,06/10/2021  11:29:59,WYT,LOG 5B,,,,63.0,11.1,CVJ,,,,,M,18.9,,,,,
R,TV26546,GRETI,3,F,06/10/2021  11:29:59,WYT,LOG 5B,,,,74.0,17.8,CVJ,,,,,M,22.3,,,,,
R,TV26548,GRETI,4,M,06/10/2021  11:29:59,WYT,LOG 5B,,,,74.0,18.4,JPW,,,,,M,22.7,,,,,
R,ATR4736,BLUTI,3,F,14/10/2021  09:30:00,WYT,LOG 7C,,,,62.0,9.8,KMM,,,,,M,19.1,,,,,
R,ATR6767,BLUTI,3,M,06/10/2021  11:29:59,WYT,LOG 5B,,,,63.0,10.5,CVJ,,,,,M,19.8,,,,,
R,PF71371,GRETI,3,M,06/10/2021  11:29:59,WYT,LOG 5B,,,,77.0,19.4,JPW,,,,,M,23.0,,,,,
R,ATR4737,BLUTI,3,M,13/10/2021  10:30:00,WYT,LOG 7G,,,,64.0,10.5,WJS,,,,,M,19.6,,,,,
R,ATR5916,BLUTI,3,F,06/10/2021  11:29:59,WYT,LOG 5B,,,,60.0,10.0,CVJ,,,,,M,18.3,,,,,
R,J745864,COATI,3,,06/10/2021  11:29:59,WYT,LOG 5B,,,,59.0,9.1,JPW,,,,,,,,,,,
R,ATR7321,BLUTI,3,F,06/10/2021  11:29:59,WYT,LOG 5B,,,,63.0,10.8,CVJ,,,,,M,17.5,,,,,
R,ATR6430,BLUTI,3,F,06/10/2021  10:54:59,WYT,LOG 5B,,,,62.0,10.4,CVJ,,,,,M,18.4,,,,,
R,PF71355,GRETI,3,F,06/10/2021  10:54:59,WYT,LOG 5B,,,,74.0,17.6,DCW,,,,,M,23.0,,,,,
R,ATR5757,BLUTI,3,M,06/10/2021  10:54:59,WYT,LOG 5B,,,,63.0,10.7,AKK,,,,,M,19.3,,,,,
R,J745863,BLUTI,3,F,06/10/2021  10:54:59,WYT,LOG 5B,,,,63.0,10.5,JPW,,,,,M,19.4,,,,,
R,ATR4743,BLUTI,3,F,09/09/2021  09:59:59,WYT,RESERV,,,,63.0,10.2,SJC,,,,,M,19.2,,,,,
R,ATR5641,BLUTI,3,M,06/10/2021  10:19:59,WYT,LOG 5B,,,,66.0,10.9,DCW,,,,,M,20.2,,,,,
R,VZ31430,GRETI,3,F,06/10/2021  10:19:59,WYT,LOG 5B,,,,73.0,18.0,DCW,,,,,M,22.7,,,,,
R,VZ31415,GRETI,3,F,06/10/2021  10:19:59,WYT,LOG 5B,,,,72.0,16.2,CVJ,,,,,M,22.6,,,,,
R,TY69048,GRETI,4,M,06/10/2021  10:19:59,WYT,LOG 5B,,,,77.0,19.0,JPW,,,,,M,23.8,,,,,
R,AVL7303,BLUTI,3,F,06/10/2021  10:19:59,WYT,LOG 5B,,,,63.0,10.4,CVJ,,,,,M,19.6,,,,,
R,ATR5876,BLUTI,4,F,06/10/2021  10:19:59,WYT,LOG 5B,,,,61.0,10.9,DCW,,,,,M,19.2,,,,,
R,AVL5085,COATI,4,,06/10/2021  09:30:00,WYT,LOG 5B,,,,60.0,8.8,DCW,,,,,,,,,,,
R,ATR5736,COATI,4,,06/10/2021  09:30:00,WYT,LOG 5B,,,,59.0,8.5,CVJ,,,,,M,18.1,,,,,
R,ATR5791,BLUTI,3,M,06/10/2021  09:30:00,WYT,LOG 5B,,,,65.0,10.4,JPW,,,,,M,19.1,,,,,
R,ATR5854,BLUTI,3,M,06/10/2021  09:30:00,WYT,LOG 5B,,,,63.0,10.2,JPW,,,,,M,19.3,,,,,
R,ATR4752,BLUTI,3,M,12/10/2021  09:59:59,WYT,LOG 7G,,,,65.0,,KMM,,,,,M,18.8,,,,,
R,J215855,MARTI,4,,06/10/2021  09:30:00,WYT,LOG 5B,,,,61.0,10.5,JPW,,,,,M,18.9,,,,,
R,ATR4752,BLUTI,3,M,10/11/2021  10:19:59,WYT,LOG 7G,,,,65.0,10.1,SJC,,,,,M,18.9,,,,,
R,J215851,COATI,4,,06/10/2021  09:30:00,WYT,LOG 5B,,,,62.0,8.7,CVJ,,,,,M,19.6,,,,,
R,ATR5983,BLUTI,3,M,06/10/2021  09:30:00,WYT,LOG 5B,,,,65.0,10.4,DCW,,,,,M,19.5,,,,,
R,J745865,BLUTI,3,F,06/10/2021  09:30:00,WYT,LOG 5B,,,,65.0,10.1,JPW,,,,,M,19.4,,,,,
R,VZ31427,GRETI,3,F,06/10/2021  09:30:00,WYT,LOG 5B,,,,74.0,17.8,CVJ,,,,,M,22.6,,,,,
R,AVL4315,BLUTI,4,M,06/10/2021  09:30:00,WYT,LOG 5B,,,,64.0,10.5,CVJ,,,,,M,18.7,,,,,
R,ATR5985,BLUTI,3,F,06/10/2021  09:30:00,WYT,LOG 5B,,,,64.0,10.5,DCW,,,,,M,20.9,,,,,
R,ATR5993,BLUTI,3,,06/10/2021  09:30:00,WYT,LOG 5B,,,,64.0,11.0,JPW,,,,,M,18.8,,,,,
R,ATR4758,BLUTI,3,M,12/10/2021  09:00:00,WYT,LOG 7G,,,,65.0,10.4,SJC,,,,,M,18.6,,,,,
R,R639397,MARTI,3,,06/10/2021  08:39:59,WYT,LOG 5B,,,,62.0,9.7,DCW,,,,,M,19.0,,,,,
R,ATR5845,BLUTI,3,M,06/10/2021  08:29:59,WYT,LOG 5B,,,,63.0,10.6,CVJ,,,,,M,18.6,,,,,
R,PF71301,GRETI,3,M,06/10/2021  08:29:59,WYT,LOG 5B,,,,76.0,17.6,JPW,,,,,M,23.4,,,,,
R,AVL5460,COATI,4,,06/10/2021  08:29:59,WYT,LOG 5B,,,,60.0,8.8,CVJ,,,,,M,18.9,,,,,
R,ATR4761,BLUTI,3,F,08/10/2021  08:29:59,WYT,LOG 7C,,,,61.0,9.9,SJC,,,,,M,19.0,,,,,
R,VZ31438,GRETI,3,F,06/10/2021  08:29:59,WYT,LOG 5B,,,,73.0,16.6,DCW,,,,,M,21.7,,,,,
R,J745866,COATI,3,,06/10/2021  08:29:59,WYT,LOG 5B,,,,60.0,8.4,JPW,,,,,M,18.8,,,,,
R,ATR6314,BLUTI,3,M,30/09/2021  09:59:59,WYT,LOG 5B,,,,64.0,11.2,CVJ,,,,,M,20.1,,,,,
R,ATR5667,BLUTI,3,F,30/09/2021  09:59:59,WYT,LOG 5B,,,,64.0,10.4,CVJ,,,,,M,18.9,,,,,
R,PF72126,GRETI,3,F,30/09/2021  09:59:59,WYT,LOG 5B,,,,71.0,16.5,CVJ,,,,,M,22.1,,,,,
R,PF71355,GRETI,3,F,30/09/2021  09:59:59,WYT,LOG 5B,,,,75.0,17.6,CVJ,,,,,M,23.1,,,,,
R,VZ33310,GRETI,3,M,30/09/2021  09:59:59,WYT,LOG 5B,,,,73.0,19.2,CVJ,,,,,M,23.4,,,,,
R,ATR4767,BLUTI,3,,26/08/2021  10:40:00,WYT,BOWLIN,,,,61.0,10.4,JHA,,,,,M,19.3,,,,,
R,VZ31430,GRETI,3,F,30/09/2021  09:59:59,WYT,LOG 5B,,,,72.0,18.4,CVJ,,,,,M,22.7,,,,,
R,AVL7939,BLUTI,3,M,30/09/2021  09:59:59,WYT,LOG 5B,,,,66.0,11.7,CVJ,,,,,M,19.7,,,,,
R,ATR6005,BLUTI,3,F,30/09/2021  09:59:59,WYT,LOG 5B,,,,64.0,10.7,CVJ,,,,,M,19.6,,,,,
R,PF71358,GRETI,3,M,30/09/2021  09:59:59,WYT,LOG 5B,,,,76.0,19.4,CVJ,,,,,M,25.0,,,,,
R,ATR5072,BLUTI,3,F,30/09/2021  09:59:59,WYT,LOG 5B,,,,61.0,10.3,AKK,,,,,M,19.0,,,,,
R,PF72529,GRETI,3,M,09/09/2021  09:59:59,WYT,RESERV,,,,77.0,19.5,AMG,,,,,M,23.5,,,,,
R,TY68155,GRETI,4,F,09/09/2021  09:59:59,WYT,RESERV,,,,76.0,18.3,SJC,,,,,M,23.5,,,,,
R,PF72520,GRETI,3,F,09/09/2021  09:59:59,WYT,RESERV,,,,73.0,19.1,SJC,,,,,M,23.8,,,,,
R,TY68773,GRETI,3J,,09/09/2021  09:59:59,WYT,RESERV,,,,73.0,18.4,SJC,,,,,M,22.9,,,,,
R,ATR7586,BLUTI,3J,,09/09/2021  09:59:59,WYT,RESERV,,,,61.0,11.0,SJC,,,,,M,18.5,,,,,
R,PF72549,GRETI,3,M,09/09/2021  09:59:59,WYT,RESERV,,,,76.0,18.8,SJC,,,,,M,23.5,,,,,
R,ATR5491,BLUTI,3,M,09/09/2021  09:59:59,WYT,RESERV,,,,63.0,11.2,AMG,,,,,M,19.8,,,,,
R,ATR4780,BLUTI,4,F,14/10/2021  08:29:59,WYT,LOG 7C,,,,61.0,11.0,KMM,,,,,M,19.2,,,,,
R,TY69352,GRETI,3,M,09/09/2021  09:59:59,WYT,RESERV,,,,76.0,18.5,SJC,,,,,M,23.0,,,,,
R,ATR4780,BLUTI,4,F,08/10/2021  10:40:00,WYT,LOG 7C,,,,60.0,11.0,KMM,,,,,M,19.1,,,,,
R,TW41625,GRETI,4,M,09/09/2021  09:59:59,WYT,RESERV,,,,76.0,,SJC,,,,,M,23.4,,,,,
R,VZ33303,GRETI,3,F,09/09/2021  09:59:59,WYT,RESERV,,,,73.0,18.6,SJC,,,,,M,22.6,,,,,
R,AVL7396,BLUTI,3,M,09/09/2021  09:59:59,WYT,RESERV,,,,62.0,11.1,SJC,,,,,M,19.3,,,,,
R,TY70287,GRETI,3,F,09/09/2021  09:59:59,WYT,RESERV,,,,73.5,18.3,AMG,,,,,M,22.8,,,,,
R,ATR4784,BLUTI,3,M,13/10/2021  09:30:00,WYT,LOG 7G,,,,64.0,11.0,WJS,,,,,M,19.5,,,,,
